address,price,est_monthly_payment,bedrooms,bathrooms,square_footage,property_type,year_built,lot_size,price_per_sqft,parking,state,city,url
"11612 SE 196 St #8, Kent, WA 98031",1174950,,5,,3188,Single-family,2025,4752,369,,Washington,,https://www.redfin.com/WA/Kent/11612-SE-196th-St-98031/unit-8/home/195560124
"23801 100th Ave SE, Kent, WA 98031",989950,,5,,3028,Single-family,2025,5242,327,2 car,Washington,,https://www.redfin.com/WA/Kent/23801-100th-Ave-SE-98031/home/191419374
,1292400,,4,,3593,Single-family,2025,5179,360,,Washington,,https://www.redfin.com/WA/Kent/12220-SE-255th-St-98030/home/195527495
,1149150,,4,,3291,Single-family,2025,4750,349,,Washington,,https://www.redfin.com/WA/Kent/12306-SE-255th-St-98030/home/195527496
"6232 S 233rd St, Kent, WA 98032",439500,,2,,1148,Townhome,1998,130,383,,Washington,,https://www.redfin.com/WA/Kent/6232-S-233rd-St-98032/home/179706528
"11316 SE 226th St, Kent, WA 98031",385500,,3,,1344,Manufactured,1980,5016,287,1 space,Washington,,https://www.redfin.com/WA/Kent/11316-SE-226th-St-98031/home/2096708
"12516 SE 279th Pl, Kent, WA 98030",739000,,5,,2300,Single-family,2013,6413,321,,Washington,,https://www.redfin.com/WA/Kent/12516-SE-279th-Pl-98030/home/22524697
"27010 30th Pl S #34, Kent, WA 98032",864180,,4,,2687,Single-family,2025,3440,322,,Washington,,https://www.redfin.com/WA/Kent/27010-30th-Pl-S-98032/unit-34/home/195598088
"25526 Lot 19 204th Pl SE, Covington, WA 98042",974995,,6,,3202,Single-family,2025,5080,304,,Washington,,https://www.redfin.com/WA/Covington/25526-Lot-19-204th-Pl-SE-Unknown/home/195437331
"16925 SE 224th St, Kent, WA 98042",2700000,,6,,6430,Single-family,2006,299692,420,3 car,Washington,,https://www.redfin.com/WA/Kent/16925-SE-224th-St-98042/home/8185126
"322 Railroad Ave S, Kent, WA 98032",525000,,1,,2190,Single-family,1908,9000,240,,Washington,,https://www.redfin.com/WA/Kent/322-Railroad-Ave-S-98032/home/396640
"220 W Willis St, Kent, WA 98032",535000,,3,,1740,Single-family,1930,5324,307,,Washington,,https://www.redfin.com/WA/Kent/220-W-Willis-St-98032/home/396007
"11120 SE 234th Pl, Kent, WA 98031",995000,,5,,3316,Manufactured,1986,11761,300,3 car,Washington,,https://www.redfin.com/WA/Kent/11120-SE-234th-Pl-98031/home/2060471
"29435 125th Ave SE, Auburn, WA 98092",1175000,,6,,3842,Single-family,2004,5200,306,2 car,Washington,,https://www.redfin.com/WA/Auburn/29435-125th-Ave-SE-98092/home/2083358
"28406 142nd Pl SE, Kent, WA 98042",759950,,4,,2200,Single-family,2025,3163,345,,Washington,,https://www.redfin.com/WA/Kent/28406-142nd-Pl-SE-98042/home/195505142
"13103 SE 261st Pl, Kent, WA 98030",740000,,5,,2450,Single-family,1998,6420,302,2 car,Washington,,https://www.redfin.com/WA/Kent/13103-SE-261st-Pl-98030/home/400267
"24524 96th Ave S, Kent, WA 98030",820000,,4,,2618,Single-family,2016,4399,313,,Washington,,https://www.redfin.com/WA/Kent/24524-96th-Ave-S-98030/home/109660313
"21825 131st Pl SE, Kent, WA 98031",750000,,3,,2078,Single-family,2016,3200,361,,Washington,,https://www.redfin.com/WA/Kent/21825-131st-Pl-SE-98031/home/69353868
,1266995,,4,,3437,Single-family,2025,4754,369,,Washington,,https://www.redfin.com/WA/Kent/24211-118th-Pl-SE-98030/home/195661801
"29058 215th Pl SE, Kent, WA 98042",675000,,4,,2150,Single-family,2009,3812,314,,Washington,,https://www.redfin.com/WA/Kent/29058-215th-Pl-SE-98042/home/12318139
,874950,,5,,2761,Single-family,2025,4272,317,,Washington,,https://www.redfin.com/WA/Kent/21425-116th-Pl-SE-98031/home/187463750
"19316 SE 286th St, Kent, WA 98042",719999,,4,,2420,Single-family,1977,41817,298,,Washington,,https://www.redfin.com/WA/Kent/19316-SE-286th-St-98042/home/383571
"25520 Lot 22 204th Pl SE, Covington, WA 98042",954995,,4,,3196,Single-family,2025,5897,299,,Washington,,https://www.redfin.com/WA/Covington/25520-Lot-22-204th-Pl-SE-Unknown/home/195268096
"11436 SE 208th St #33, Kent, WA 98031",130000,,2,,1152,Manufactured,1981,,113,2 spaces,Washington,,https://www.redfin.com/WA/Kent/11436-SE-208th-St-98031/unit-33/home/39542967
"26825 129th Ave SE, Kent, WA 98030",299950,,—,,0.40,Vacant land,,17424,,,Washington,,https://www.redfin.com/WA/Kent/26825-129th-Ave-SE-98030/home/22228136
"0 SE 282ND St, Kent, WA 98042",79000,,—,,1.69,Vacant land,,73616,,,Washington,,https://www.redfin.com/WA/Kent/0-SE-SE-282nd-St-98042/home/196884841
,1357995,,4,,3792,Single-family,2025,5196,358,,Washington,,https://www.redfin.com/WA/Kent/24221-118th-Pl-SE-98030/home/194180627
"21662 SE 283rd St, Maple Valley, WA 98038",649000,,4,,1960,Single-family,2003,5775,331,,Washington,,https://www.redfin.com/WA/Maple-Valley/21662-SE-283rd-St-98038/home/377095
,849375,,4,,2509,Single-family,2024,3440,339,,Washington,,https://www.redfin.com/WA/Kent/27026-30th-Pl-S-98032/unit-30/home/194636758
"13527 SE 268th St, Kent, WA 98042",1100000,,4,,3377,Single-family,1949,65775,326,6 car,Washington,,https://www.redfin.com/WA/Kent/13527-SE-268th-St-98042/home/398188
"20254 108th Ave SE, Kent, WA 98031",1395000,,2,,1300,Single-family,1959,26136,"1,073",,Washington,,https://www.redfin.com/WA/Kent/10822-SE-204th-St-98031/home/226599
"25125 Reith Rd, Kent, WA 98032",575000,,4,,2290,Single-family,2001,14374,251,2 car,Washington,,https://www.redfin.com/WA/Kent/25125-Reith-Rd-98032/home/206532
"13231 SE 256th St Unit K4, Kent, WA 98042",330000,,2,,1007,Townhome,1980,,328,1 space,Washington,,https://www.redfin.com/WA/Kent/13231-SE-256th-St-98042/unit-K4/home/61438
,798225,,4,,2191,Single-family,2024,3400,364,,Washington,,https://www.redfin.com/WA/Kent/27114-30th-Pl-S-98032/unit-26/home/192977645
,1214995,,5,,3115,Single-family,2025,5015,390,,Washington,,https://www.redfin.com/WA/Kent/11811-SE-242nd-Pl-98030/home/195341047
"0 Military Rd S, Seattle, WA 98198",240000,,—,,0.76,Vacant land,,33105,,,Washington,,https://www.redfin.com/WA/Seattle/Military-Rd-S-98108/home/197162580
"27023 30th Pl S #18, Kent, WA 98032",793805,,4,,2033,Single-family,2024,3335,390,,Washington,,https://www.redfin.com/WA/Kent/27023-30th-Pl-S-98032/unit-18/home/195290765
"27027 30th Pl S #19, Kent, WA 98032",789805,,4,,2033,Single-family,2024,3336,388,,Washington,,https://www.redfin.com/WA/Kent/27027-30th-Pl-S-98032/unit-19/home/195290671
"11143 SE 226th St, Kent, WA 98031",235000,,3,,1183,Manufactured,2017,,199,2 spaces,Washington,,https://www.redfin.com/WA/Kent/11143-SE-226th-St-98031/home/2082005
"2609 S 272nd St #33, Kent, WA 98032",250000,,1,,557,Condo (co-op),1985,,449,2 spaces,Washington,,https://www.redfin.com/WA/Kent/2609-S-272nd-St-98032/unit-33/home/12448199
"10718 SE 272nd St, Kent, WA 98030",1399000,,4,,1930,Single-family,1950,65775,725,,Washington,,https://www.redfin.com/WA/Kent/10718-SE-272nd-St-98030/home/395972
,882230,,5,,2603,Single-family,2025,4648,339,,Washington,,https://www.redfin.com/WA/Kent/26913-30th-Pl-S-98032/unit-11/home/194636755
"11436 SE 208th St #106, Kent, WA 98031",124500,,2,,1152,Manufactured,1981,,108,2 spaces,Washington,,https://www.redfin.com/WA/Kent/11436-SE-208th-St-98031/unit-106/home/17501160
"15232 SE 272nd St #99, Kent, WA 98042",99950,,2,,721,Manufactured,1966,,139,2 spaces,Washington,,https://www.redfin.com/WA/Kent/15232-SE-272nd-St-98042/unit-99/home/178997206
"19665 SE 310 Pl, Kent, WA 98042",1375000,,4,,3840,Single-family,2003,28749,358,4 car,Washington,,https://www.redfin.com/WA/Kent/19665-SE-310th-Pl-98042/home/383409
"24040 146TH Pl SE, Kent, WA 98042",955000,,3,,3040,Single-family,1981,83635,314,4 car,Washington,,https://www.redfin.com/WA/Kent/24040-146th-Pl-SE-98042/home/398839
,1369995,,4,,4016,Single-family,2025,5319,341,,Washington,,https://www.redfin.com/WA/Kent/11817-SE-242nd-Pl-98030/home/195341057
"24115 132nd Ave SE, Kent, WA 98005",225000,,—,,0.37,Vacant land,,16117,,,Washington,,https://www.redfin.com/WA/Kent/24115-132nd-Ave-SE-98042/home/191547218
"9311 S 216th Pl, Kent, WA 98031",775000,,4,,2853,Single-family,2015,26136,272,2 car,Washington,,https://www.redfin.com/WA/Kent/9311-S-216th-Pl-98031/home/2063842
"2613 S 272nd St #21, Kent, WA 98032",290000,,2,,728,Condo,1985,,398,1 space,Washington,,https://www.redfin.com/WA/Kent/2613-S-272nd-St-98032/unit-21/home/12448175
"20607 147th Ave SE, Kent, WA 98042",32500,,—,,7800,Vacant land,,7800,4,,Washington,,https://www.redfin.com/WA/Kent/20607-147th-Ave-SE-98042/home/197174957
"27031 30th Pl S #20, Kent, WA 98032",767950,,4,,1839,Single-family,2024,3317,418,,Washington,,https://www.redfin.com/WA/Kent/27031-30th-Pl-S-98032/unit-20/home/195290499
,974950,,5,,2978,Single-family,2025,8047,327,,Washington,,https://www.redfin.com/WA/Kent/21424-116th-Pl-SE-98031/home/187463751
"228 XX 178th Ave SE, Kent, WA 98042",259000,,—,,2.51,Vacant land,,109335,,,Washington,,https://www.redfin.com/WA/Kent/228-XX-178th-Ave-SE-98042/home/188182593
"22328 88th Way S Unit O102, Kent, WA 98031",489999,,2,,1363,Townhome,2022,594594,360,,Washington,,https://www.redfin.com/WA/Kent/22328-88th-Way-S-98031/unit-O102/home/181298384
,924950,,5,,2749,Single-family,2025,5740,336,,Washington,,https://www.redfin.com/WA/Kent/21418-116th-Pl-SE-98031/home/187463752
,1207995,,4,,3115,Single-family,2025,5030,388,,Washington,,https://www.redfin.com/WA/Kent/11911-SE-242nd-Pl-98030/home/195341084
"6711 S 239th Pl Unit A104, Kent, WA 98032",389950,,2,,1161,Condo,1994,,336,1 car,Washington,,https://www.redfin.com/WA/Kent/6711-S-239th-Pl-98032/unit-A104/home/65579
"320 xx 105th Ave SE, Auburn, WA 98092",100000,,—,,4.93,Vacant land,,214750,,,Washington,,https://www.redfin.com/WA/Auburn/320-xx-105th-Ave-SE-98092/home/174788733
"27113 30th Pl S #23, Kent, WA 98032",871900,,5,,2451,Single-family,2024,3701,356,,Washington,,https://www.redfin.com/WA/Kent/27113-30th-Pl-S-98032/unit-23/home/195250705
"525 W James St, Kent, WA 98032",767000,,—,,6634,Vacant land,,6634,116,,Washington,,https://www.redfin.com/WA/Kent/525-W-James-St-98032/home/195830260
"26601 Pacific Hwy S, Des Moines, WA 98198",1700000,,—,,1.34,Vacant land,,58370,,,Washington,,https://www.redfin.com/WA/Des-Moines/26601-Pacific-Hwy-S-98198/home/194515518
"19 XXX SE 287th St, Kent, WA 98042",275000,,—,,1.26,Vacant land,,54885,,,Washington,,https://www.redfin.com/WA/Kent/19-XXX-SE-287th-St-98042/home/196129349
"0 SE 208th St, Kent, WA 98031",1500000,,—,,2.96,Vacant land,,128937,,,Washington,,https://www.redfin.com/WA/Kent/SE-208th-St-98042/home/179759844
"0 132nd Ave SE, Kent, WA 98005",600000,,—,,0.94,Vacant land,,40946,,,Washington,,https://www.redfin.com/WA/Kent/132nd-Ave-SE-98042/home/225705
"22234 100th Ave SE, Kent, WA 98031",85000,,—,,0.26,Vacant land,,11325,,,Washington,,https://www.redfin.com/WA/Kent/22234-100th-Ave-SE-98031/home/22092331
"3037 S 265th St, Kent, WA 98032",65000,,—,,9147,Vacant land,,9147,7,,Washington,,https://www.redfin.com/WA/Kent/3037-S-265th-St-98032/home/175056818
"0 164th Ave SE, Kent, WA 98042",495000,,—,,0.89,Vacant land,,38768,,,Washington,,https://www.redfin.com/WA/Kent/164th-Ave-SE-98042/home/190953706
"15600 SE 234th St, Kent, WA 98042",99000,,—,,1.89,Vacant land,,82328,,,Washington,,https://www.redfin.com/WA/Kent/15600-SE-234th-Pl-98042/home/191915814
"0 Canyon Dr N, Kent, WA 98030",249000,,—,,0.39,Vacant land,,16988,,,Washington,,https://www.redfin.com/WA/Kent/Canyon-Dr-98030/home/40049663
"27577 207th Ave SE, Maple Valley, WA 98038",375000,,—,,5.08,Vacant land,,221284,,,Washington,,https://www.redfin.com/WA/Maple-Valley/27577-207th-Ave-SE-98038/home/22539473
"263 XX 135th (Parcel B of BLA) Ave SE, Kent, WA 98042",259000,,—,,0.45,Vacant land,,19602,,,Washington,,https://www.redfin.com/WA/Kent/263-XX-135th-Pl-SE-98042/home/196011797
"0 206xx SE 132nd Way, Kent, WA 98042",599000,,—,,3.20,Vacant land,,139392,,,Washington,,https://www.redfin.com/WA/Kent/0-206xx-206th-Ct-SE-98042/home/196185523
"0 XXXX SE 224th St, Kent, WA 98042",3500000,,—,,61.36,Vacant land,,2672841,,,Washington,,https://www.redfin.com/WA/Kent/0-XXXX-SE-224th-St-98042/home/195511013
"234 XX 164th Ave SE, Kent, WA 98042",300000,,—,,2.17,Vacant land,,94525,,,Washington,,https://www.redfin.com/WA/Kent/234-XX-164th-Ave-SE-98042/home/195970557
"9405 S 222nd St, Kent, WA 98031",299000,,—,,4000,Vacant land,,4000,75,,Washington,,https://www.redfin.com/WA/Kent/9405-S-222nd-St-98031/home/195811572
"1529 Maple Ln Unit L2-4, Kent, WA 98030",550000,,—,,0.29,Vacant land,,12632,,,Washington,,https://www.redfin.com/WA/Kent/1529-Maple-Ln-98030/unit-L2-4/home/173954184
"17400 SE 298th St, Kent, WA 98042",449000,,—,,4.87,Vacant land,,212137,,,Washington,,https://www.redfin.com/WA/Kent/17400-SE-298th-St-98042/home/175715298
"137 XX SE 202nd Pl, Kent, WA 98042",230000,,—,,0.74,Vacant land,,32234,,,Washington,,https://www.redfin.com/WA/Kent/137-XX-SE-202nd-Pl-98042/home/194600547
"336 Railroad Ave S, Kent, WA 98032",495000,,—,,7200,Vacant land,,7200,69,,Washington,,https://www.redfin.com/WA/Kent/336-Railroad-Ave-S-98032/home/396639
"30801 W Lake Morton Dr SE, Kent, WA 98042",139000,,—,,0.30,Vacant land,,13068,,,Washington,,https://www.redfin.com/WA/Kent/30801-W-Lake-Morton-Dr-SE-98042/home/191534899
"20 xxx 140th Pl SE, Kent, WA 98042",199900,,—,,1.10,Vacant land,,47916,,,Washington,,https://www.redfin.com/WA/Kent/20-xxx-140th-Pl-SE-98042/home/175715461
"27710 132nd Ave SE, Kent, WA 98042",250000,,—,,8053,Vacant land,,8053,31,,Washington,,https://www.redfin.com/WA/Kent/27710-132nd-Ave-SE-98042/home/18911486
"22328 88th Way S Unit Y105, Kent, WA 98031",514998,,2,,1455,Townhome,2020,,354,2 car,Washington,,https://www.redfin.com/WA/Kent/22328-88th-Way-S-98031/unit-Y105/home/396409
"1814 Maple Ln #31, Kent, WA 98030",320000,,2,,1072,Condo,1979,,299,1 space,Washington,,https://www.redfin.com/WA/Kent/1814-Maple-Ln-98030/unit-31/home/45710
"23805 140th Ave SE, Kent, WA 98042",795000,,4,,2440,Single-family,1968,13068,326,2 car,Washington,,https://www.redfin.com/WA/Kent/23805-140th-Ave-SE-98042/home/220486
"2511 S 248th St Unit B12, Kent, WA 98032",260000,,2,,870,Condo,1980,,299,1 space,Washington,,https://www.redfin.com/WA/Kent/2511-S-248th-St-98032/unit-B12/home/1007
"23325 59th Pl S Unit 16-1, Kent, WA 98032",376000,,2,,993,Condo,1997,,379,1 space,Washington,,https://www.redfin.com/WA/Kent/23325-59th-Pl-S-98032/unit-16-1/home/43882
"25312 42nd Pl S, Kent, WA 98032",780000,,4,,2670,Single-family,1978,9100,292,2 car,Washington,,https://www.redfin.com/WA/Kent/25312-42nd-Pl-S-98032/home/206177
"5607 S 232nd St Unit 1-2, Kent, WA 98032",435000,,3,,1294,Townhome,1997,,336,1 car,Washington,,https://www.redfin.com/WA/Kent/5607-S-232nd-St-98032/unit-1-2/home/63536
"6623 158th Pl SW, Edmonds, WA 98026",915000,,3,,2350,Single-family,1975,14374,389,2 car,Washington,,https://www.redfin.com/WA/Edmonds/6623-158th-Pl-SW-98026/home/2771207
"808 Aloha Pl, Edmonds, WA 98020",1499000,,3,,2053,Single-family,1988,12196,730,2 car,Washington,,https://www.redfin.com/WA/Edmonds/808-Aloha-Pl-98020/home/2813878
"1071 4th Ave S #302, Edmonds, WA 98020",849000,,2,,1554,Condo,1979,35719,546,,Washington,,https://www.redfin.com/WA/Edmonds/1071-4th-Ave-S-98020/unit-302/home/2787896
"8504 199th Pl SW, Edmonds, WA 98026",1295000,,4,,2423,Single-family,1990,8276,534,2 car,Washington,,https://www.redfin.com/WA/Edmonds/8504-199th-Pl-SW-98026/home/2819306
"18105 Sunset Way, Edmonds, WA 98026",1895000,,5,,4281,Single-family,2003,13503,443,4 car,Washington,,https://www.redfin.com/WA/Edmonds/18105-Sunset-Way-98026/home/2545639
"7807 191st St SW, Edmonds, WA 98026",785000,,3,,2256,Single-family,1960,10454,348,1 car,Washington,,https://www.redfin.com/WA/Edmonds/7807-191st-St-SW-98026/home/2745983
"603 7th Ave N Unit A301, Edmonds, WA 98020",728000,,2,,1144,Condo,1990,,636,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/603-7th-Ave-N-98020/unit-A301/home/2825597
"9231 Olympic View Dr, Edmonds, WA 98020",3650000,,5,,4512,Single-family,1990,39639,809,3 car,Washington,,https://www.redfin.com/WA/Edmonds/9231-Olympic-View-Dr-98020/home/2515960
"9801 234th St SW #1, Edmonds, WA 98020",695000,,2,,1204,Townhome,1984,,577,1  spaces,Washington,,https://www.redfin.com/WA/Edmonds/9801-234th-St-SW-98020/unit-1/home/175727478
"4619 136th Pl SW, Edmonds, WA 98026",1249925,,4,,2612,Single-family,1977,20908,479,,Washington,,https://www.redfin.com/WA/Edmonds/4619-136th-Pl-SW-98026/home/2775198
"5727 160th St SW, Edmonds, WA 98026",1759995,,4,,4016,Single-family,2025,6527,438,,Washington,,https://www.redfin.com/WA/Edmonds/5727-160th-St-SW-98026/home/190566306
"8516 196th St SW #105, Edmonds, WA 98026",425000,,2,,1089,Condo,1969,2178,390,,Washington,,https://www.redfin.com/WA/Edmonds/8516-196th-St-SW-98026/unit-105/home/2694239
"23024 99th Ave W, Edmonds, WA 98020",1199950,,5,,2430,Single-family,1956,16552,494,2 car,Washington,,https://www.redfin.com/WA/Edmonds/23024-99th-Ave-W-98020/home/2662362
"15405 60th Pl W, Edmonds, WA 98026",1089000,,4,,2846,Single-family,2014,4577,383,,Washington,,https://www.redfin.com/WA/Edmonds/15405-60th-Pl-W-98026/home/52696992
"5020 148th St SW Unit E4, Edmonds, WA 98026",675000,,2,,1750,Townhome,2022,871,386,,Washington,,https://www.redfin.com/WA/Edmonds/5020-148th-St-SW-98026/unit-E4/home/182916863
"1113 5th Ave S #201, Edmonds, WA 98020",620000,,2,,1186,Condo,1978,,523,1 car,Washington,,https://www.redfin.com/WA/Edmonds/1113-5th-Ave-S-98020/unit-201/home/2785292
"760 Elm St, Edmonds, WA 98020",1498500,,4,,2430,Single-family,1972,8276,617,2 car,Washington,,https://www.redfin.com/WA/Edmonds/760-Elm-St-98020/home/2726694
"6104 145th St SW, Edmonds, WA 98026",1050000,,4,,2065,Single-family,1977,10890,508,2 car,Washington,,https://www.redfin.com/WA/Edmonds/6104-145th-St-SW-98026/home/2771581
"1050 5th Ave S, Edmonds, WA 98026",6450000,,30,,20053,Multi-family,1978,27007,322,40 spaces,Washington,,https://www.redfin.com/WA/Edmonds/1050-5th-Ave-S-98020/home/2749591
"14407 Salal Dr, Edmonds, WA 98026",1000000,,5,,2985,Single-family,1977,8276,335,2 car,Washington,,https://www.redfin.com/WA/Edmonds/14407-Salal-Dr-98026/home/2773238
"6505 146th St SW, Edmonds, WA 98026",1500000,,4,,3196,Single-family,1979,22651,469,2 car,Washington,,https://www.redfin.com/WA/Edmonds/6505-146th-St-SW-98026/home/2784222
"8010 222nd St SW, Edmonds, WA 98026",1169000,,4,,2222,Condo,2024,3485,526,,Washington,,https://www.redfin.com/WA/Edmonds/8010-222nd-St-SW-98026/home/2697172
"4905 147th Pl SW, Edmonds, WA 98026",850000,,4,,1867,Single-family,1995,6098,455,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/4905-147th-Pl-SW-98026/home/2844007
"7707 203rd St SW, Edmonds, WA 98026",2495000,,3,,1740,Single-family,1947,45302,"1,434",6 car,Washington,,https://www.redfin.com/WA/Edmonds/7707-203rd-St-SW-98026/home/2552399
"5020 148th St SW Unit E1, Edmonds, WA 98026",694950,,2,,1795,Townhome,2022,988,387,,Washington,,https://www.redfin.com/WA/Edmonds/5020-148th-St-SW-98026/unit-E1/home/184197928
"200 James St #308, Edmonds, WA 98020",1300000,,3,,1676,Condo,1978,,776,1  spaces,Washington,,https://www.redfin.com/WA/Edmonds/200-James-St-98020/unit-308/home/2784760
"535 Walnut St #202, Edmonds, WA 98020",850000,,2,,1389,Condo,1977,9900,612,,Washington,,https://www.redfin.com/WA/Edmonds/535-Walnut-St-98020/unit-202/home/2777169
"523 Maple St #103, Edmonds, WA 98020",735000,,2,,1195,Condo,1975,,615,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/523-Maple-St-98020/unit-103/home/2772237
"22816 85th Pl W, Edmonds, WA 98026",899950,,3,,1888,Single-family,1972,10890,477,2 car,Washington,,https://www.redfin.com/WA/Edmonds/22816-85th-Pl-W-98026/home/2617898
"7811 218th St SW #31, Edmonds, WA 98026",385000,,2,,906,Condo,1968,,425,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/7811-218th-St-SW-98026/unit-31/home/11883730
"5920 157th St SW, Edmonds, WA 98026",1250000,,5,,2876,Single-family,1993,6534,435,3 car,Washington,,https://www.redfin.com/WA/Edmonds/5920-157th-St-SW-98026/home/2836613
"22910 90th Ave W Unit C306, Edmonds, WA 98026",432000,,1,,880,Condo,1969,,491,1 space,Washington,,https://www.redfin.com/WA/Edmonds/22910-90th-Ave-W-98026/unit-C306/home/22963822
"7528 215th St SW #103, Edmonds, WA 98026",785000,,4,,2124,Townhome,2022,10554,370,,Washington,,https://www.redfin.com/WA/Edmonds/7528-215th-St-SW-98026/unit-103/home/182002913
"19508 88th Ave W, Edmonds, WA 98026",760000,,3,,1169,Single-family,1962,12196,650,,Washington,,https://www.redfin.com/WA/Edmonds/19508-88th-Ave-W-98026/home/189737561
"22819 86th Pl W, Edmonds, WA 98026",1190000,,4,,2312,Single-family,1998,6970,515,2 car,Washington,,https://www.redfin.com/WA/Edmonds/22819-86th-Pl-W-98026/home/2617916
"6907 160th St SW, Edmonds, WA 98026",3725000,,4,,3890,Single-family,1995,23086,958,3 car,Washington,,https://www.redfin.com/WA/Edmonds/6907-160th-St-SW-98026/home/2718026
"22604 78th Ave W, Edmonds, WA 98026",820000,,4,,2088,Single-family,1957,10890,393,1 space,Washington,,https://www.redfin.com/WA/Edmonds/22604-78th-Ave-W-98026/home/2725959
"8127 212th St SW #4, Edmonds, WA 98026",799000,,4,,2108,Condo,1999,28749,379,,Washington,,https://www.redfin.com/WA/Edmonds/8127-212th-St-SW-98026/unit-4/home/2867611
"12011 Marine View Dr, Edmonds, WA 98026",2395000,,4,,5008,Single-family,2002,19166,478,3 car,Washington,,https://www.redfin.com/WA/Edmonds/12011-Marine-View-Dr-98026/home/2762161
"22517 87th Ave W, Edmonds, WA 98026",1149950,,4,,1956,Single-family,1960,8712,588,2 car,Washington,,https://www.redfin.com/WA/Edmonds/22517-87th-Ave-W-98026/home/2703596
"8004 203rd Pl SW, Edmonds, WA 98026",1249000,,5,,2154,Single-family,1963,10454,580,2 car,Washington,,https://www.redfin.com/WA/Edmonds/8004-203rd-Pl-SW-98026/home/2662259
"8008 222nd St SW, Edmonds, WA 98026",1149950,,4,,2219,Condo,2025,3485,518,,Washington,,https://www.redfin.com/WA/Edmonds/8008-222nd-St-SW-98026/home/194771704
"23205 89th Ave W #8, Edmonds, WA 98026",1175000,,3,,2353,Condo,2022,2891,499,,Washington,,https://www.redfin.com/WA/Edmonds/23205-89th-Ave-W-98026/unit-8/home/178525981
"7820 200th St SW, Edmonds, WA 98026",690000,,3,,988,Single-family,1956,10890,698,1 car,Washington,,https://www.redfin.com/WA/Edmonds/7820-200th-St-SW-98026/home/2552171
"8500 Main St Unit F313, Edmonds, WA 98026",640000,,2,,1201,Condo,2002,,533,2 car,Washington,,https://www.redfin.com/WA/Edmonds/8500-Main-St-98026/unit-F313/home/2895768
"23015 Edmonds Way Unit A103, Edmonds, WA 98020",400000,,1,,743,Condo,1969,,538,1 space,Washington,,https://www.redfin.com/WA/Edmonds/23015-Edmonds-Way-98020/unit-A103/home/12176690
"5022 163rd Pl SW, Edmonds, WA 98026",749000,,3,,1088,Single-family,1963,8712,688,,Washington,,https://www.redfin.com/WA/Edmonds/5022-163rd-Pl-SW-98026/home/2700465
"8225 212th St SW #302, Edmonds, WA 98026",315000,,2,,1042,Condo,1982,,302,1  spaces,Washington,,https://www.redfin.com/WA/Edmonds/8225-212th-St-SW-98026/unit-302/home/2800892
"8718 200th St SW, Edmonds, WA 98026",1295000,,4,,2234,Single-family,2011,9148,580,3 car,Washington,,https://www.redfin.com/WA/Edmonds/8718-200th-St-SW-98026/home/39536896
"1020 5th Ave S #13, Edmonds, WA 98020",449950,,1,,813,Condo,1962,,553,1 space,Washington,,https://www.redfin.com/WA/Edmonds/1020-5th-Ave-S-98020/unit-13/home/2809416
"9906 242nd Pl SW, Edmonds, WA 98020",1020000,,4,,2118,Single-family,1988,5663,482,,Washington,,https://www.redfin.com/WA/Edmonds/9906-242nd-Pl-SW-98020/home/2810164
"8215 184th St SW, Edmonds, WA 98026",1249950,,4,,2184,Single-family,1968,13939,572,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/8215-184th-St-SW-98026/home/2545324
"619 8th Ave S, Edmonds, WA 98020",1525000,,3,,2328,Single-family,1960,7841,655,1 car,Washington,,https://www.redfin.com/WA/Edmonds/619-8th-Ave-S-98020/home/2758719
"8500 Main St Unit F-209, Edmonds, WA 98026",685000,,2,,1467,Condo,2002,,467,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/8500-Main-St-98026/unit-F209/home/2895743
"16530 76th Ave W, Edmonds, WA 98026",2150000,,5,,5113,Single-family,1979,7841,420,,Washington,,https://www.redfin.com/WA/Edmonds/16530-76th-Ave-W-98026/home/2790743
"918 Daley St, Edmonds, WA 98020",1295000,,4,,2110,Single-family,1958,6970,614,2 car,Washington,,https://www.redfin.com/WA/Edmonds/918-Daley-St-98020/home/2682912
"19716 81st Pl W, Edmonds, WA 98026",749000,,3,,1664,Single-family,1962,8712,450,1 car,Washington,,https://www.redfin.com/WA/Edmonds/19716-81st-Pl-W-98026/home/2757414
"5725 160th St SW, Edmonds, WA 98026",1729950,,4,,3898,Single-family,2025,9923,444,,Washington,,https://www.redfin.com/WA/Edmonds/5725-160th-St-SW-98026/home/190566311
"17008 72nd Pl W, Edmonds, WA 98026",1599500,,4,,3889,Single-family,1991,3485,411,,Washington,,https://www.redfin.com/WA/Edmonds/17008-72nd-Pl-W-98026/home/2809088
"22720 90th Ave W, Edmonds, WA 98026",895000,,4,,1928,Single-family,1958,9148,464,1 car,Washington,,https://www.redfin.com/WA/Edmonds/22720-90th-Ave-W-98026/home/2739842
"19212 94th Ave W, Edmonds, WA 98020",1690000,,5,,3740,Single-family,1979,13503,452,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/19212-94th-Ave-W-98020/home/2684154
